"","id","date","tavg"
"670","RSM00034927",2004-10-31,11.5
"671","RSM00034927",2004-11-01,13.2
"672","RSM00034927",2004-11-02,13.9
"673","RSM00034927",2004-11-03,9.6
"674","RSM00034927",2004-11-04,6.1
"675","RSM00034927",2004-11-05,5.3
"676","RSM00034927",2004-11-06,5.9
"677","RSM00034927",2004-11-07,8.6
"678","RSM00034927",2004-11-08,9.7
"679","RSM00034927",2004-11-09,10.1
"680","RSM00034927",2004-11-10,10.1
"681","RSM00034927",2004-11-11,10.7
"682","RSM00034927",2004-11-12,8.7
"683","RSM00034927",2004-11-13,10
"684","RSM00034927",2004-11-14,10.8
"685","RSM00034927",2004-11-15,12.3
"686","RSM00034927",2004-11-16,14.7
"687","RSM00034927",2004-11-17,9.2
"688","RSM00034927",2004-11-18,6.6
"689","RSM00034927",2004-11-19,11.8
"690","RSM00034927",2004-11-20,14.1
"691","RSM00034927",2004-11-21,3
"692","RSM00034927",2004-11-22,1.2
"693","RSM00034927",2004-11-23,-0.3
"694","RSM00034927",2004-11-24,-0.7
"695","RSM00034927",2004-11-25,3.1
"696","RSM00034927",2004-11-26,-0.4
"697","RSM00034927",2004-11-27,-0.5
"698","RSM00034927",2004-11-28,5.4
"699","RSM00034927",2004-11-29,6.1
"700","RSM00034927",2004-11-30,8
"701","RSM00034927",2004-12-01,2.3
"702","RSM00034927",2004-12-02,1.3
"703","RSM00034927",2004-12-03,7.9
"704","RSM00034927",2004-12-04,10.3
"705","RSM00034927",2004-12-05,4.9
"706","RSM00034927",2004-12-06,5.8
"707","RSM00034927",2004-12-07,6.9
"708","RSM00034927",2004-12-08,4.9
"709","RSM00034927",2004-12-09,5.1
"710","RSM00034927",2004-12-10,3.4
"711","RSM00034927",2004-12-11,1.4
"712","RSM00034927",2004-12-12,0
"713","RSM00034927",2004-12-13,3.4
"714","RSM00034927",2004-12-14,0
"715","RSM00034927",2004-12-15,-5.3
"716","RSM00034927",2004-12-16,-5.4
"717","RSM00034927",2004-12-17,-2
"718","RSM00034927",2004-12-18,1.2
"719","RSM00034927",2004-12-19,-0.1
"720","RSM00034927",2004-12-20,1.1
"721","RSM00034927",2004-12-21,1.6
"722","RSM00034927",2004-12-22,0.8
"723","RSM00034927",2004-12-23,0.1
"724","RSM00034927",2004-12-24,0.3
"725","RSM00034927",2004-12-25,2.9
"726","RSM00034927",2004-12-26,4
"727","RSM00034927",2004-12-27,4
"728","RSM00034927",2004-12-28,9.6
"729","RSM00034927",2004-12-29,8.5
"730","RSM00034927",2004-12-30,9.7
"731","RSM00034927",2004-12-31,5.7
"732","RSM00034927",2005-01-01,2.5
"733","RSM00034927",2005-01-02,2.6
"734","RSM00034927",2005-01-03,1.7
"735","RSM00034927",2005-01-04,3.8
"736","RSM00034927",2005-01-05,1.7
"737","RSM00034927",2005-01-06,2.6
"738","RSM00034927",2005-01-07,3.1
"739","RSM00034927",2005-01-08,3.4
"740","RSM00034927",2005-01-09,7.9
"741","RSM00034927",2005-01-10,7.1
"742","RSM00034927",2005-01-11,4.4
"743","RSM00034927",2005-01-12,8.9
"744","RSM00034927",2005-01-13,6.4
"745","RSM00034927",2005-01-14,4.2
"746","RSM00034927",2005-01-15,6.8
"747","RSM00034927",2005-01-16,6.7
"748","RSM00034927",2005-01-17,4.4
"749","RSM00034927",2005-01-18,3.3
"750","RSM00034927",2005-01-19,1.1
"751","RSM00034927",2005-01-20,2.3
"752","RSM00034927",2005-01-21,8.3
"753","RSM00034927",2005-01-22,12.5
"754","RSM00034927",2005-01-23,6.5
"755","RSM00034927",2005-01-24,2.1
"756","RSM00034927",2005-01-25,0.4
"757","RSM00034927",2005-01-26,2.7
"758","RSM00034927",2005-01-27,2.4
"759","RSM00034927",2005-01-28,3.3
"760","RSM00034927",2005-01-29,4.6
"761","RSM00034927",2005-01-30,5.7
"762","RSM00034927",2005-01-31,5.6
"763","RSM00034927",2005-02-01,0.3
"764","RSM00034927",2005-02-02,0.9
"765","RSM00034927",2005-02-03,0.6
"766","RSM00034927",2005-02-04,-3.7
"767","RSM00034927",2005-02-05,-6.7
"768","RSM00034927",2005-02-06,-8.6
"769","RSM00034927",2005-02-07,-8
"770","RSM00034927",2005-02-08,-8
"771","RSM00034927",2005-02-09,-7.1
"772","RSM00034927",2005-02-10,-7.1
"773","RSM00034927",2005-02-11,-5.7
"774","RSM00034927",2005-02-12,-2.8
"775","RSM00034927",2005-02-13,1
"776","RSM00034927",2005-02-14,5.2
"777","RSM00034927",2005-02-15,8.1
"778","RSM00034927",2005-02-16,5.4
"779","RSM00034927",2005-02-17,8.6
"780","RSM00034927",2005-02-18,10.3
"781","RSM00034927",2005-02-19,7.8
"782","RSM00034927",2005-02-20,6
"783","RSM00034927",2005-02-21,4.1
"784","RSM00034927",2005-02-22,3
"785","RSM00034927",2005-02-23,3.6
"786","RSM00034927",2005-02-24,1.7
"787","RSM00034927",2005-02-25,3.3
"788","RSM00034927",2005-02-26,8
"789","RSM00034927",2005-02-27,11.1
"790","RSM00034927",2005-02-28,9.1
"791","RSM00034927",2005-03-01,-0.3
"792","RSM00034927",2005-03-02,-2.7
"793","RSM00034927",2005-03-03,-1.8
"794","RSM00034927",2005-03-04,-2
"795","RSM00034927",2005-03-05,-1.3
"796","RSM00034927",2005-03-06,1.8
"797","RSM00034927",2005-03-07,7.6
"798","RSM00034927",2005-03-08,4.3
"799","RSM00034927",2005-03-09,3
"800","RSM00034927",2005-03-10,1.5
"801","RSM00034927",2005-03-11,0.1
"802","RSM00034927",2005-03-12,-0.2
"803","RSM00034927",2005-03-13,8
"804","RSM00034927",2005-03-14,7.8
"805","RSM00034927",2005-03-15,4.4
"806","RSM00034927",2005-03-16,4
"807","RSM00034927",2005-03-17,4
"808","RSM00034927",2005-03-18,8.4
"809","RSM00034927",2005-03-19,7.8
"810","RSM00034927",2005-03-20,-0.6
"811","RSM00034927",2005-03-21,-0.6
"812","RSM00034927",2005-03-22,0.9
"813","RSM00034927",2005-03-23,0.6
"814","RSM00034927",2005-03-24,0.3
"815","RSM00034927",2005-03-25,-0.1
"816","RSM00034927",2005-03-26,3.7
"817","RSM00034927",2005-03-27,9.5
"818","RSM00034927",2005-03-28,10.4
"819","RSM00034927",2005-03-29,5.4
"820","RSM00034927",2005-03-30,1.4
"821","RSM00034927",2005-03-31,2.1
"822","RSM00034927",2005-04-01,1.7
"823","RSM00034927",2005-04-02,3.1
"824","RSM00034927",2005-04-03,4
"825","RSM00034927",2005-04-04,4.3
"826","RSM00034927",2005-04-05,9
"827","RSM00034927",2005-04-06,10.8
"828","RSM00034927",2005-04-07,11.4
"829","RSM00034927",2005-04-08,13.2
"830","RSM00034927",2005-04-09,14.8
"831","RSM00034927",2005-04-10,15.9
"832","RSM00034927",2005-04-11,16.8
"833","RSM00034927",2005-04-12,18.3
"834","RSM00034927",2005-04-13,18.5
"835","RSM00034927",2005-04-14,19.7
"836","RSM00034927",2005-04-15,17.4
"837","RSM00034927",2005-04-16,14.5
"838","RSM00034927",2005-04-17,14.1
"839","RSM00034927",2005-04-18,19
"840","RSM00034927",2005-04-19,17.3
"841","RSM00034927",2005-04-20,13.6
"842","RSM00034927",2005-04-21,17.3
"843","RSM00034927",2005-04-22,18.9
"844","RSM00034927",2005-04-23,13.4
"845","RSM00034927",2005-04-24,9.8
"846","RSM00034927",2005-04-25,10.2
"847","RSM00034927",2005-04-26,10.8
"848","RSM00034927",2005-04-27,12.1
"849","RSM00034927",2005-04-28,12
"850","RSM00034927",2005-04-29,12.1
"851","RSM00034927",2005-04-30,12.4
"852","RSM00034927",2005-05-01,13.6
"853","RSM00034927",2005-05-02,11.6
"854","RSM00034927",2005-05-03,12.2
"855","RSM00034927",2005-05-04,13.7
"856","RSM00034927",2005-05-05,14.7
"857","RSM00034927",2005-05-06,14.8
"858","RSM00034927",2005-05-07,18.7
"859","RSM00034927",2005-05-08,21.4
"860","RSM00034927",2005-05-09,16.7
"861","RSM00034927",2005-05-10,15.6
"862","RSM00034927",2005-05-11,18.7
"863","RSM00034927",2005-05-12,21.1
"864","RSM00034927",2005-05-13,17.7
"865","RSM00034927",2005-05-14,15.5
"866","RSM00034927",2005-05-15,15.7
"867","RSM00034927",2005-05-16,16.4
"868","RSM00034927",2005-05-17,17.3
"869","RSM00034927",2005-05-18,19.2
"870","RSM00034927",2005-05-19,20.9
"871","RSM00034927",2005-05-20,22.4
"872","RSM00034927",2005-05-21,23.4
"873","RSM00034927",2005-05-22,24.7
"874","RSM00034927",2005-05-23,24.8
"875","RSM00034927",2005-05-24,24.6
"876","RSM00034927",2005-05-25,24.2
"877","RSM00034927",2005-05-26,21.9
"878","RSM00034927",2005-05-27,21.9
"879","RSM00034927",2005-05-28,22.2
"880","RSM00034927",2005-05-29,24.5
"881","RSM00034927",2005-05-30,25.3
"882","RSM00034927",2005-05-31,24.9
"883","RSM00034927",2005-06-01,23.1
"884","RSM00034927",2005-06-02,21
"885","RSM00034927",2005-06-03,18.1
"886","RSM00034927",2005-06-04,17.6
"887","RSM00034927",2005-06-05,18
"888","RSM00034927",2005-06-06,18.6
"889","RSM00034927",2005-06-07,20
"890","RSM00034927",2005-06-08,22.2
"891","RSM00034927",2005-06-09,24.6
"892","RSM00034927",2005-06-10,25.7
"893","RSM00034927",2005-06-11,24.8
"894","RSM00034927",2005-06-12,21.8
"895","RSM00034927",2005-06-13,19.4
"896","RSM00034927",2005-06-14,21.3
"897","RSM00034927",2005-06-15,22.5
"898","RSM00034927",2005-06-16,21.5
"899","RSM00034927",2005-06-17,20.1
"900","RSM00034927",2005-06-18,21.5
"901","RSM00034927",2005-06-19,19.6
"902","RSM00034927",2005-06-20,18.8
"903","RSM00034927",2005-06-21,17.9
"904","RSM00034927",2005-06-22,16.2
"905","RSM00034927",2005-06-23,17.3
"906","RSM00034927",2005-06-24,19.4
"907","RSM00034927",2005-06-25,22
"908","RSM00034927",2005-06-26,22.5
"909","RSM00034927",2005-06-27,23
"910","RSM00034927",2005-06-28,22.7
"911","RSM00034927",2005-06-29,22.4
"912","RSM00034927",2005-06-30,22.6
"913","RSM00034927",2005-07-01,22.9
"914","RSM00034927",2005-07-02,24.7
"915","RSM00034927",2005-07-03,25.8
"916","RSM00034927",2005-07-04,26
"917","RSM00034927",2005-07-05,25.5
"918","RSM00034927",2005-07-06,22
"919","RSM00034927",2005-07-07,22.4
"920","RSM00034927",2005-07-08,23.9
"921","RSM00034927",2005-07-09,24.9
"922","RSM00034927",2005-07-10,25.6
"923","RSM00034927",2005-07-11,26.5
"924","RSM00034927",2005-07-12,24.4
"925","RSM00034927",2005-07-13,24.2
"926","RSM00034927",2005-07-14,25.9
"927","RSM00034927",2005-07-15,23.9
"928","RSM00034927",2005-07-16,20.7
"929","RSM00034927",2005-07-17,21
"930","RSM00034927",2005-07-18,23.9
"931","RSM00034927",2005-07-19,22.6
"932","RSM00034927",2005-07-20,23.9
"933","RSM00034927",2005-07-21,25
"934","RSM00034927",2005-07-22,25.3
"935","RSM00034927",2005-07-23,26.2
"936","RSM00034927",2005-07-24,26.8
"937","RSM00034927",2005-07-25,24.7
"938","RSM00034927",2005-07-26,24.9
"939","RSM00034927",2005-07-27,24.7
"940","RSM00034927",2005-07-28,26.2
"941","RSM00034927",2005-07-29,27.4
"942","RSM00034927",2005-07-30,27
"943","RSM00034927",2005-07-31,27
"944","RSM00034927",2005-08-01,27.5
"945","RSM00034927",2005-08-02,27.6
"946","RSM00034927",2005-08-03,25.4
"947","RSM00034927",2005-08-04,24.9
"948","RSM00034927",2005-08-05,26.2
"949","RSM00034927",2005-08-06,27.6
"950","RSM00034927",2005-08-07,29.5
"951","RSM00034927",2005-08-08,28.9
"952","RSM00034927",2005-08-09,26.5
"953","RSM00034927",2005-08-10,25.8
"954","RSM00034927",2005-08-11,25
"955","RSM00034927",2005-08-12,24.3
"956","RSM00034927",2005-08-13,24.1
"957","RSM00034927",2005-08-14,25
"958","RSM00034927",2005-08-15,26.7
"959","RSM00034927",2005-08-16,28.7
"960","RSM00034927",2005-08-17,30.1
"961","RSM00034927",2005-08-18,30.7
"962","RSM00034927",2005-08-19,29.2
"963","RSM00034927",2005-08-20,24.6
"964","RSM00034927",2005-08-21,22.3
"965","RSM00034927",2005-08-22,21.5
"966","RSM00034927",2005-08-23,22.2
"967","RSM00034927",2005-08-24,24.9
"968","RSM00034927",2005-08-25,24.5
"969","RSM00034927",2005-08-26,23.9
"970","RSM00034927",2005-08-27,23
"971","RSM00034927",2005-08-28,24.6
"972","RSM00034927",2005-08-29,24.2
"973","RSM00034927",2005-08-30,23.9
"974","RSM00034927",2005-08-31,23.3
"975","RSM00034927",2005-09-01,21.5
"976","RSM00034927",2005-09-02,19
"977","RSM00034927",2005-09-03,18.9
"978","RSM00034927",2005-09-04,20
"979","RSM00034927",2005-09-05,18.9
"980","RSM00034927",2005-09-06,18.8
"981","RSM00034927",2005-09-07,19.4
"982","RSM00034927",2005-09-08,20.7
"983","RSM00034927",2005-09-09,22.2
"984","RSM00034927",2005-09-10,21.4
"985","RSM00034927",2005-09-11,20.1
"986","RSM00034927",2005-09-12,19.3
"987","RSM00034927",2005-09-13,21.7
"988","RSM00034927",2005-09-14,21.9
"989","RSM00034927",2005-09-15,22.2
"990","RSM00034927",2005-09-16,23
"991","RSM00034927",2005-09-17,22
"992","RSM00034927",2005-09-18,22.5
"993","RSM00034927",2005-09-19,23
"994","RSM00034927",2005-09-20,22.1
"995","RSM00034927",2005-09-21,19.1
"996","RSM00034927",2005-09-22,18.5
"997","RSM00034927",2005-09-23,20.8
"998","RSM00034927",2005-09-24,21.5
"999","RSM00034927",2005-09-25,21.1
"1000","RSM00034927",2005-09-26,20
"1001","RSM00034927",2005-09-27,19.1
"1002","RSM00034927",2005-09-28,18.4
"1003","RSM00034927",2005-09-29,19.9
"1004","RSM00034927",2005-09-30,19.6
"1005","RSM00034927",2005-10-01,19
"1006","RSM00034927",2005-10-02,20.1
"1007","RSM00034927",2005-10-03,20.1
"1008","RSM00034927",2005-10-04,18.1
"1009","RSM00034927",2005-10-05,14.8
"1010","RSM00034927",2005-10-06,12.5
"1011","RSM00034927",2005-10-07,9.1
"1012","RSM00034927",2005-10-08,13.1
"1013","RSM00034927",2005-10-09,11.1
"1014","RSM00034927",2005-10-10,10.5
"1015","RSM00034927",2005-10-11,11.3
"1016","RSM00034927",2005-10-12,16.8
"1017","RSM00034927",2005-10-13,15.6
"1018","RSM00034927",2005-10-14,16.3
"1019","RSM00034927",2005-10-15,15.9
"1020","RSM00034927",2005-10-16,13.8
"1021","RSM00034927",2005-10-17,13.8
"1022","RSM00034927",2005-10-18,12
"1023","RSM00034927",2005-10-19,11.6
"1024","RSM00034927",2005-10-20,9.2
"1025","RSM00034927",2005-10-21,8
"1026","RSM00034927",2005-10-22,6.6
"1027","RSM00034927",2005-10-23,11.2
"1028","RSM00034927",2005-10-24,14.3
"1029","RSM00034927",2005-10-25,14.4
"1030","RSM00034927",2005-10-26,8.8
"1031","RSM00034927",2005-10-27,12.2
"1032","RSM00034927",2005-10-28,10
"1033","RSM00034927",2005-10-29,5.6
"1034","RSM00034927",2005-10-30,3.4
"1035","RSM00034927",2005-10-31,6.2
"1036","RSM00034927",2005-11-01,8.8
"1037","RSM00034927",2005-11-02,8.9
"1038","RSM00034927",2005-11-03,9.4
"1039","RSM00034927",2005-11-04,9
"1040","RSM00034927",2005-11-05,8.9
"1041","RSM00034927",2005-11-06,6.6
"1042","RSM00034927",2005-11-07,7.1
"1043","RSM00034927",2005-11-08,5.5
"1044","RSM00034927",2005-11-09,3.8
"1045","RSM00034927",2005-11-10,2.4
"1046","RSM00034927",2005-11-11,3.5
"1047","RSM00034927",2005-11-12,4.3
"1048","RSM00034927",2005-11-13,3.1
"1049","RSM00034927",2005-11-14,0.9
"1050","RSM00034927",2005-11-15,-0.4
"1051","RSM00034927",2005-11-16,4
"1052","RSM00034927",2005-11-17,8.6
"1053","RSM00034927",2005-11-18,9.6
"1054","RSM00034927",2005-11-19,10.2
"1055","RSM00034927",2005-11-20,10.3
"1056","RSM00034927",2005-11-21,7.8
"1057","RSM00034927",2005-11-22,2.6
"1058","RSM00034927",2005-11-23,2.5
"1059","RSM00034927",2005-11-24,-1.1
"1060","RSM00034927",2005-11-25,0.8
"1061","RSM00034927",2005-11-26,10.3
"1062","RSM00034927",2005-11-27,8.2
"1063","RSM00034927",2005-11-28,12.6
"1064","RSM00034927",2005-11-29,11.4
"1065","RSM00034927",2005-11-30,9
"1066","RSM00034927",2005-12-01,5.4
"1067","RSM00034927",2005-12-02,8.5
"1068","RSM00034927",2005-12-03,9.6
"1069","RSM00034927",2005-12-04,8.5
"1070","RSM00034927",2005-12-05,8.2
"1071","RSM00034927",2005-12-06,11.5
"1072","RSM00034927",2005-12-07,7.8
"1073","RSM00034927",2005-12-08,9.7
"1074","RSM00034927",2005-12-09,8.7
"1075","RSM00034927",2005-12-10,3.3
"1076","RSM00034927",2005-12-11,1.7
"1077","RSM00034927",2005-12-12,1.6
"1078","RSM00034927",2005-12-13,5.4
"1079","RSM00034927",2005-12-14,6.5
"1080","RSM00034927",2005-12-15,2.1
"1081","RSM00034927",2005-12-16,3.3
"1082","RSM00034927",2005-12-17,6.8
"1083","RSM00034927",2005-12-18,15
"1084","RSM00034927",2005-12-19,14.1
"1085","RSM00034927",2005-12-20,0.9
"1086","RSM00034927",2005-12-21,-1.5
"1087","RSM00034927",2005-12-22,-0.6
"1088","RSM00034927",2005-12-23,1.8
"1089","RSM00034927",2005-12-24,0
"1090","RSM00034927",2005-12-25,-1.9
"1091","RSM00034927",2005-12-26,2.6
"1092","RSM00034927",2005-12-27,5.5
"1093","RSM00034927",2005-12-28,4.1
"1094","RSM00034927",2005-12-29,2.4
"1095","RSM00034927",2005-12-30,2.8
"1096","RSM00034927",2005-12-31,2.5
"1097","RSM00037001",2003-01-01,2.8
"1098","RSM00037001",2003-01-02,-1.3
"1099","RSM00037001",2003-01-03,5.9
"1100","RSM00037001",2003-01-04,9.1
"1101","RSM00037001",2003-01-05,9
"1102","RSM00037001",2003-01-06,9.6
"1103","RSM00037001",2003-01-07,1.4
"1104","RSM00037001",2003-01-08,8.8
"1105","RSM00037001",2003-01-09,0.1
"1106","RSM00037001",2003-01-10,2.8
"1107","RSM00037001",2003-01-11,6
"1108","RSM00037001",2003-01-12,-0.4
"1109","RSM00037001",2003-01-13,-4
"1110","RSM00037001",2003-01-14,-3.1
"1111","RSM00037001",2003-01-15,3.1
"1112","RSM00037001",2003-01-16,5.7
"1113","RSM00037001",2003-01-17,7.6
"1114","RSM00037001",2003-01-18,1.9
"1115","RSM00037001",2003-01-19,3
"1116","RSM00037001",2003-01-20,2.4
"1117","RSM00037001",2003-01-21,3.6
"1118","RSM00037001",2003-01-22,3.8
"1119","RSM00037001",2003-01-23,7.4
"1120","RSM00037001",2003-01-24,4.6
"1121","RSM00037001",2003-01-25,0.8
"1122","RSM00037001",2003-01-26,1.6
"1123","RSM00037001",2003-01-27,1.6
"1124","RSM00037001",2003-01-28,0
"1125","RSM00037001",2003-01-29,5.1
"1126","RSM00037001",2003-01-30,8.6
"1127","RSM00037001",2003-01-31,9
"1128","RSM00037001",2003-02-01,7.6
"1129","RSM00037001",2003-02-02,1.7
"1130","RSM00037001",2003-02-03,1.4
"1131","RSM00037001",2003-02-04,-1.2
"1132","RSM00037001",2003-02-05,3
"1133","RSM00037001",2003-02-06,10.8
"1134","RSM00037001",2003-02-07,9.8
"1135","RSM00037001",2003-02-08,7.1
"1136","RSM00037001",2003-02-09,5.5
"1137","RSM00037001",2003-02-10,0.2
"1138","RSM00037001",2003-02-11,-2.1
"1139","RSM00037001",2003-02-12,-0.7
"1140","RSM00037001",2003-02-13,-5
"1141","RSM00037001",2003-02-14,-6.4
"1142","RSM00037001",2003-02-15,-5
"1143","RSM00037001",2003-02-16,-2.9
"1144","RSM00037001",2003-02-17,-6.5
"1145","RSM00037001",2003-02-18,-7.5
"1146","RSM00037001",2003-02-19,-4.4
"1147","RSM00037001",2003-02-20,-5.5
"1148","RSM00037001",2003-02-21,-0.8
"1149","RSM00037001",2003-02-22,-2.1
"1150","RSM00037001",2003-02-23,-2.3
"1151","RSM00037001",2003-02-24,-1.9
"1152","RSM00037001",2003-02-25,-1.5
"1153","RSM00037001",2003-02-26,-1.5
"1154","RSM00037001",2003-02-27,-1.8
"1155","RSM00037001",2003-02-28,-4.5
"1156","RSM00037001",2003-03-01,0.6
"1157","RSM00037001",2003-03-02,4.4
"1158","RSM00037001",2003-03-03,5.4
"1159","RSM00037001",2003-03-04,6.1
"1160","RSM00037001",2003-03-05,7.8
"1161","RSM00037001",2003-03-06,7.4
"1162","RSM00037001",2003-03-07,4.8
"1163","RSM00037001",2003-03-08,5.5
"1164","RSM00037001",2003-03-09,4.5
"1165","RSM00037001",2003-03-10,0.7
"1166","RSM00037001",2003-03-11,1.3
"1167","RSM00037001",2003-03-12,2
"1168","RSM00037001",2003-03-13,5.6
"1169","RSM00037001",2003-03-14,6.6
"1170","RSM00037001",2003-03-15,3.7
"1171","RSM00037001",2003-03-16,1.3
"1172","RSM00037001",2003-03-17,1.8
"1173","RSM00037001",2003-03-18,2
"1174","RSM00037001",2003-03-19,2.9
"1175","RSM00037001",2003-03-20,2.1
"1176","RSM00037001",2003-03-21,2.9
"1177","RSM00037001",2003-03-22,-1.7
"1178","RSM00037001",2003-03-23,-1.2
"1179","RSM00037001",2003-03-24,1.9
"1180","RSM00037001",2003-03-25,2.3
"1181","RSM00037001",2003-03-26,4.1
"1182","RSM00037001",2003-03-27,3.3
"1183","RSM00037001",2003-03-28,1.4
"1184","RSM00037001",2003-03-29,2.3
"1185","RSM00037001",2003-03-30,3.8
"1186","RSM00037001",2003-03-31,6.1
"1187","RSM00037001",2003-04-01,7.3
"1188","RSM00037001",2003-04-02,3.7
"1189","RSM00037001",2003-04-03,4.9
"1190","RSM00037001",2003-04-04,7.6
"1191","RSM00037001",2003-04-05,6
"1192","RSM00037001",2003-04-06,8.4
"1193","RSM00037001",2003-04-07,7.4
"1194","RSM00037001",2003-04-08,9.7
"1195","RSM00037001",2003-04-09,4.9
"1196","RSM00037001",2003-04-10,6.4
"1197","RSM00037001",2003-04-11,7.7
"1198","RSM00037001",2003-04-12,9.3
"1199","RSM00037001",2003-04-13,12.8
"1200","RSM00037001",2003-04-14,15.9
"1201","RSM00037001",2003-04-15,12.8
"1202","RSM00037001",2003-04-16,11.8
"1203","RSM00037001",2003-04-17,9.4
"1204","RSM00037001",2003-04-18,10.7
"1205","RSM00037001",2003-04-19,9.5
"1206","RSM00037001",2003-04-20,7.9
"1207","RSM00037001",2003-04-21,7.6
"1208","RSM00037001",2003-04-22,8.3
"1209","RSM00037001",2003-04-23,8.6
"1210","RSM00037001",2003-04-24,10.7
"1211","RSM00037001",2003-04-25,11.7
"1212","RSM00037001",2003-04-26,9.9
"1213","RSM00037001",2003-04-27,7.6
"1214","RSM00037001",2003-04-28,7.4
"1215","RSM00037001",2003-04-29,8
"1216","RSM00037001",2003-04-30,9.1
"1217","RSM00037001",2003-05-01,9.9
"1218","RSM00037001",2003-05-02,10.3
"1219","RSM00037001",2003-05-03,13.1
"1220","RSM00037001",2003-05-04,13.2
"1221","RSM00037001",2003-05-05,14
"1222","RSM00037001",2003-05-06,13
"1223","RSM00037001",2003-05-07,13.8
"1224","RSM00037001",2003-05-08,12.1
"1225","RSM00037001",2003-05-09,12.3
"1226","RSM00037001",2003-05-10,14.2
"1227","RSM00037001",2003-05-11,16.3
"1228","RSM00037001",2003-05-12,17.8
"1229","RSM00037001",2003-05-13,18.2
"1230","RSM00037001",2003-05-14,22
"1231","RSM00037001",2003-05-15,20.9
"1232","RSM00037001",2003-05-16,15.9
"1233","RSM00037001",2003-05-17,16.4
